x	44_NDMM_BM	25_SMM_BM	3_SMM_BM	23_SMM_BM	32_MGUS_BM	8_SMM_BM	34_SMM_BM	33_SMM_BM	10_SMM_BM	12_SMM_BM	17_SMM_BM	9_SMM_BM	29_NDMM_BM	36_NDMM_BM	6_SMM_BM	20.1_SMM_BM	11_SMM_BM	14_SMM_BM	28_SMM_BM	40_SMM_BM	42_MGUS_BM	1_SMM_BM	41_SMM_BM	7_SMM_BM	30_SMM_BM	2_SMM_BM	16_SMM_BM	15_SMM_BM	13_SMM_BM	39_SMM_BM	22_SMM_BM	24_NDMM_BM	43_MGUS_BM	26_SMM_BM	5_SMM_BM	19_SMM_BM	37_MGUS_BM	4_SMM_BM
17_SMM_BM	0.760725980426754	0.5886343438128928	0.47172672309653396	0.4833735797276159	0.6236249472460613	0.7392801880244	0.576363657270336	0.5354878423303655	0.6657291068086627	0.4320093319910063	1.0	0.5837490044461049	0.5435989700490743	0.6526175152844583	0.521523066704505	0.5311818186230026	0.5951784727325373	0.581938825372228	0.5298186728421265	0.6171086780762077	0.6259183049205341	0.44104098130264796	0.4737767315743611	0.4625154215294094	0.49477909939245707	0.4679723124638509	0.6557980636322858	0.5643991229775839	0.5148255654992964	0.4724379317518417	0.546569918137173	0.5801926553109563	0.5614848556144618	0.5521053626584627	0.571776437764153	0.580709719408719	0.6577834617975744	0.6495086621284397
9_SMM_BM	0.5805013105303853	0.4068300180152336	0.6628159050862802	0.42176527804955544	0.6882505447429255	0.6975149141436515	0.7780203311763008	0.6394150887254582	0.6073514332387928	0.2980633559871403	0.5837490044461049	1.0	0.6075001388736655	0.6568096165090346	0.27721973940173256	0.5454132843351519	0.6676160340277574	0.5493190259317281	0.5835568177844083	0.6715640549107149	0.7159965340523795	0.19764757399105634	0.652273068673287	0.3176388892214413	0.5779684402288263	0.7021857736809246	0.5919991175632473	0.4770350438315969	0.7051370446724039	0.5993001824903145	0.4878199168710426	0.7230097580737243	0.6406523921202488	0.5790844257689295	0.7176186137937219	0.6463006429325264	0.5469265970748535	0.6411740023556245
29_NDMM_BM	0.473657214675612	0.4223633714823895	0.6683185756810679	0.4102274573375758	0.7071105558924229	0.6059221255324703	0.6706650266962122	0.560553187769912	0.5793893036239577	0.3513841325499096	0.5435989700490743	0.6075001388736655	1.0	0.7114335974956739	0.2277962858362721	0.5773109243739023	0.67805420951009	0.4887791529628611	0.621612670795223	0.6658775627215952	0.6136729587279591	0.20702130835035332	0.6723109917056267	0.29046246951493954	0.6821115905150187	0.5719662971570749	0.5805065223367751	0.4322374337423873	0.6253872350286751	0.6577326101593934	0.3724423760575617	0.7097134907487226	0.56824983971602	0.46928102480910666	0.5858814740007064	0.5765099986126576	0.5899351184282956	0.6290175740655657
36_NDMM_BM	0.5836327512951022	0.45915148888140567	0.5889442541551725	0.4964639385648179	0.7703131881512248	0.6731345377479294	0.6608943242350568	0.6096822529532999	0.7136593196468108	0.4406386531718836	0.6526175152844583	0.6568096165090346	0.7114335974956739	1.0	0.33750045953755403	0.6349230762898275	0.7196655224752313	0.6037314933608363	0.6408692036553977	0.7699885931653243	0.6574407860626816	0.2718109977580943	0.6059011050033589	0.4221667957265877	0.658650060054335	0.5454529557721373	0.7136185536608308	0.5414770646636332	0.6207905415151453	0.593618222129416	0.5347455328434422	0.7503457028442316	0.6382805316602688	0.5865648498568321	0.6350292075725663	0.6271130144315714	0.6024341192867114	0.6769523770748119
6_SMM_BM	0.5092651365664922	0.48635148174646586	0.11854918729323849	0.3274526933275831	0.2859474655519039	0.32012060198119163	0.2076477566771023	0.3369400250790232	0.45246624635476296	0.474448579912323	0.521523066704505	0.27721973940173256	0.2277962858362721	0.33750045953755403	1.0	0.40207166451963755	0.3200567236662719	0.43865443536864335	0.349224982127791	0.3096062402475509	0.30705736216917223	0.418725539373555	0.04187393875409894	0.5175139805155546	0.18338583007054132	0.07844928392447327	0.39900669010700207	0.4701295091499187	0.15347099183889903	0.09841020158472838	0.554400474113071	0.22382739028197168	0.3775753229678853	0.3632471091515444	0.2475663347383374	0.2913400148930423	0.3807933032574454	0.4050914334522049
20.1_SMM_BM	0.4635522242610417	0.41672289234049587	0.5804300271534729	0.4188526238735928	0.667071007168468	0.5116762157110395	0.5402639515144358	0.6100579671907095	0.6346747666404552	0.6627920958960111	0.5311818186230026	0.5454132843351519	0.5773109243739023	0.6349230762898275	0.40207166451963755	1.0	0.7067618251437823	0.6387503527454313	0.7662155560442275	0.7206278889391518	0.5603021318535542	0.21633188954969268	0.4677869780536352	0.5079860428157996	0.46971367652734086	0.3795789662581868	0.5449488340504651	0.584908961712811	0.527439337840146	0.4650146227785838	0.5371870638661544	0.5351309644765888	0.5587263675283709	0.5527062960526611	0.509126993596074	0.5741370326056321	0.4693706278001593	0.744370295832223
11_SMM_BM	0.5418040357045466	0.4489775224731032	0.6635276624147444	0.5191778652711906	0.6990961206137648	0.6528820749946376	0.6592568439473342	0.6358189985317674	0.6558600505062634	0.4844558242891173	0.5951784727325373	0.6676160340277574	0.67805420951009	0.7196655224752313	0.3200567236662719	0.7067618251437823	0.9999999999999996	0.6515650153589803	0.7183428497068726	0.8051289487370157	0.6614796956525806	0.2300141777434918	0.634297429481351	0.4465308105320696	0.6174047084806534	0.5716715983690244	0.6582430226003619	0.5684963896139096	0.6592999526938882	0.6042627128976341	0.5187292088079333	0.6813056416543409	0.6180779550021251	0.6123281308424692	0.6481687235813598	0.7060678919427414	0.5550920151169209	0.7276070662240836
14_SMM_BM	0.5456371182956518	0.448289199264794	0.46619831028536773	0.449408882469693	0.5667301286651573	0.5698317547442283	0.5042780346532553	0.5732990395276606	0.6506075948203942	0.5950403055205798	0.581938825372228	0.5493190259317281	0.4887791529628611	0.6037314933608363	0.43865443536864335	0.6387503527454313	0.6515650153589803	1.0	0.6022846384669174	0.6468139139301674	0.5576525733510845	0.2782619958201736	0.402342922481585	0.5819107959017746	0.4687029279123377	0.38978765618508243	0.6184088867536438	0.607829906750716	0.4872700560360196	0.41882946182966124	0.5930494378384848	0.5084799232762877	0.541110835817327	0.5901859906252273	0.5376691413041423	0.5686254665837156	0.4812896037863687	0.6302626201583365
28_SMM_BM	0.4833001502296841	0.4164975490389953	0.6492077396292774	0.408824866562817	0.6430687644397999	0.5495920704325091	0.5849926984290778	0.6128862281721488	0.6082659118479143	0.5433796695035662	0.5298186728421265	0.5835568177844083	0.621612670795223	0.6408692036553977	0.349224982127791	0.7662155560442275	0.7183428497068726	0.6022846384669174	1.0	0.7253046244422572	0.6064915455642805	0.1765634513190036	0.557652503674996	0.43208072427516164	0.5325716516689057	0.46072336201051345	0.536289896012222	0.5020447521011546	0.604377333554633	0.5299950259043397	0.48591193935593346	0.5975983004197959	0.5695479349232325	0.5438944604683562	0.5560983099822364	0.593714623589362	0.4967863000879693	0.7400676699635194
40_SMM_BM	0.554862671959738	0.45446477807852276	0.6755847101408738	0.4983841974586565	0.7245214189346195	0.6806753197609099	0.6831131804188415	0.6644847192864156	0.6666546513515854	0.5006990629662913	0.6171086780762077	0.6715640549107149	0.6658775627215952	0.7699885931653243	0.3096062402475509	0.7206278889391518	0.8051289487370157	0.6468139139301674	0.7253046244422572	1.0	0.6754327165264638	0.23812873789560107	0.6549218342705898	0.45180592952954113	0.640598549745899	0.5901466035790115	0.6792075322471399	0.5431177149723794	0.6787268177477264	0.6470520220797348	0.49229021024940706	0.6881796392111338	0.6224608291447606	0.6170231930883133	0.656464689943061	0.6842751236261548	0.5926869518868917	0.737949840559261
42_MGUS_BM	0.569547952115664	0.44485476670089763	0.6266855819424831	0.44246949133114105	0.6834521792484818	0.6853651579927401	0.7555523198994606	0.6206733727061224	0.5878663358441751	0.32529408613531885	0.6259183049205341	0.7159965340523795	0.6136729587279591	0.6574407860626816	0.30705736216917223	0.5603021318535542	0.6614796956525806	0.5576525733510845	0.6064915455642805	0.6754327165264638	1.0	0.20316072312629163	0.6470786276478184	0.34397230182937216	0.565880023619755	0.6431941067228489	0.6057895474588457	0.4805144751685757	0.6610479059353579	0.5892518748640438	0.432344490571772	0.6741590276045258	0.7184732960114877	0.5570488035403522	0.6767143289265982	0.6637209978954787	0.5568893958591289	0.6897062111332196
1_SMM_BM	0.3962264054486523	0.44046236314197806	0.11816997064402274	0.2503798862182035	0.22586084376381316	0.30172318730468123	0.19271317963253326	0.24862362047837744	0.2676418240761686	0.2910047581936871	0.44104098130264796	0.19764757399105634	0.20702130835035332	0.2718109977580943	0.418725539373555	0.21633188954969268	0.2300141777434918	0.2782619958201736	0.1765634513190036	0.23812873789560107	0.20316072312629163	1.0	0.08887891695478756	0.36032183700239373	0.20133149226891803	0.10008755852531301	0.2796754845758309	0.35845352886783904	0.15200905823437832	0.1314245755649007	0.32271421898842545	0.1750883450094421	0.26535288667659507	0.22686193718294229	0.17530001107499008	0.26570549701108104	0.44331436946576935	0.2697810571747009
41_SMM_BM	0.3735736567387449	0.27123595391463867	0.8003902757859457	0.3229490527211901	0.6810708542746902	0.6915846405616775	0.7153213701998213	0.5162378078708134	0.5075849793405948	0.15457670830595632	0.4737767315743611	0.652273068673287	0.6723109917056267	0.6059011050033589	0.04187393875409894	0.4677869780536352	0.634297429481351	0.402342922481585	0.557652503674996	0.6549218342705898	0.6470786276478184	0.08887891695478756	1.0	0.14198290317875362	0.6492277540561813	0.7785596781448283	0.5573906017761083	0.2760260919598285	0.751337848084016	0.7620107608026698	0.17889774076121287	0.7224537739853705	0.5265730388987804	0.43711415194176717	0.6482747921832066	0.5744567972359956	0.5106665394771315	0.5795128247319326
7_SMM_BM	0.43356591621482715	0.42908523057965087	0.19931563908148497	0.37399853992425247	0.3678575331610565	0.3505837339316403	0.2826254752119212	0.46023695030559697	0.5475107768651846	0.6494251691477773	0.4625154215294094	0.3176388892214413	0.29046246951493954	0.4221667957265877	0.5175139805155546	0.5079860428157996	0.4465308105320696	0.5819107959017746	0.43208072427516164	0.45180592952954113	0.34397230182937216	0.36032183700239373	0.14198290317875362	0.9999999999999997	0.2545510588077668	0.14359787573365265	0.45021814130803384	0.5727951868226342	0.25099870271663605	0.16187342073949837	0.6372543917198666	0.28217001686984383	0.450474205319146	0.4785714080430482	0.3167367163705997	0.40938564586909193	0.3544297000314727	0.46583128597872225
30_SMM_BM	0.4385959765917872	0.38416551174903474	0.60585331445787	0.4143980199208768	0.6623208014949163	0.593930555318615	0.6179134136916535	0.5266382630368506	0.5631395096793906	0.27023229906731394	0.49477909939245707	0.5779684402288263	0.6821115905150187	0.658650060054335	0.18338583007054132	0.46971367652734086	0.6174047084806534	0.4687029279123377	0.5325716516689057	0.640598549745899	0.565880023619755	0.20133149226891803	0.6492277540561813	0.2545510588077668	1.0	0.5711973356593335	0.5818586060918255	0.39827739906219695	0.6176311199189768	0.6650886853913042	0.340413841211258	0.6646519307302218	0.5299931258018815	0.45535481378849274	0.560514189032493	0.5376150213690745	0.5060803110153207	0.5431255190113284
