x	44_NDMM_BM	25_SMM_BM	3_SMM_BM	23_SMM_BM	32_MGUS_BM	8_SMM_BM	34_SMM_BM	33_SMM_BM	10_SMM_BM	12_SMM_BM	17_SMM_BM	9_SMM_BM	29_NDMM_BM	36_NDMM_BM	6_SMM_BM	20.1_SMM_BM	11_SMM_BM	14_SMM_BM	28_SMM_BM	40_SMM_BM	42_MGUS_BM	1_SMM_BM	41_SMM_BM	7_SMM_BM	30_SMM_BM	2_SMM_BM	16_SMM_BM	15_SMM_BM	13_SMM_BM	39_SMM_BM	22_SMM_BM	24_NDMM_BM	43_MGUS_BM	26_SMM_BM	5_SMM_BM	19_SMM_BM	37_MGUS_BM	4_SMM_BM
17_SMM_CTC	0.641569132282599	0.49631386965442503	0.38971199004997265	0.3954929463780545	0.5216198798711861	0.6278614975345864	0.49252797226972167	0.4344803240017279	0.5372168325421562	0.37677325614782153	0.8081450307782958	0.4843607698607022	0.4358120419140286	0.5276127533411331	0.47722501216050267	0.4148055418415503	0.4863980498682991	0.4931637173186279	0.42941893525526753	0.5000447820599417	0.5487959575859505	0.3709902748895958	0.4127459136037657	0.42603028818861444	0.40488567812774406	0.41239410351258055	0.572704858653722	0.46598617378394247	0.44167042223629116	0.40175760502132785	0.430199225461612	0.49395042927146965	0.4817655718562694	0.46355598460773484	0.49919552232302755	0.4827079799343171	0.5607834727606108	0.5624002254831887
9_SMM_CTC	0.5175727493414306	0.44770714229666764	0.32678889718296134	0.3862933616818326	0.41536825997657134	0.5173689725302746	0.455574034592676	0.49138436065588953	0.5477341143861493	0.38271297178766744	0.5433119880070263	0.6584649315102769	0.35723869678152775	0.42717319834189693	0.47061158500795547	0.3953469609439777	0.45531080572046134	0.5162431554143229	0.38267668535514676	0.44291036151962204	0.4732188492555472	0.32198513577030113	0.3070629110072072	0.48896077672227134	0.34820417820178023	0.3915977873169319	0.5267740256581781	0.5329139448449309	0.3877584263199578	0.30349603825312027	0.5539369535709718	0.40103510071382786	0.4571401870742487	0.4846170631597967	0.48733857511753265	0.4340732678770768	0.3973539383890725	0.48143700863060623
29_NDMM_CTC	0.3537031913602135	0.4016526756247451	0.31022077900638256	0.3393735222512429	0.3950528065398566	0.37471039752117263	0.3261247037629831	0.3682945019089721	0.5242941772218992	0.48192982862048533	0.4323729991240021	0.32352030989843295	0.6017976209948159	0.4595803695336149	0.35502444034257685	0.44971782767503793	0.4479570343528059	0.47001036006976765	0.4070886762347158	0.418298527586697	0.340887670007293	0.30766443844570307	0.27448400167481235	0.4301178677593193	0.39754822222649144	0.23018711039414017	0.48056963344931264	0.45192629746057655	0.2900071089701198	0.29993216276862456	0.3935339056220869	0.3732207639286446	0.3444089926491399	0.35327164392414395	0.32544276700933505	0.3544642351177121	0.3985648464191941	0.4299737369181402
36_NDMM_CTC	0.38947536383122794	0.31520860149357915	0.7364570758587736	0.3404056340926606	0.6579074824944676	0.6233613236982403	0.677633955580187	0.4787923614455497	0.4631753825512115	0.17717461161802395	0.48451110584265444	0.5979386759631299	0.6942884912064866	0.6732014832603386	0.08016410196759396	0.44863675468428876	0.6205887315267644	0.37905977549988207	0.5345607338317387	0.638828525296233	0.5979733116506672	0.15125289163544867	0.8217704882456327	0.136471970119815	0.6774740570374066	0.6792801308867694	0.5684741709614116	0.30860105272738225	0.6782669319956187	0.7418792894094043	0.19941064460910735	0.7117243508238753	0.4974981763500891	0.4080695313246339	0.588169133820687	0.5430589621398729	0.519940469116088	0.5591064732095025
6_SMM_CTC	0.4544052237912466	0.479973110636638	0.06885476575408722	0.30712455021617	0.23838851307025116	0.27980979134091705	0.1515416845062998	0.2971511049147689	0.41834523956473596	0.5069198967103702	0.48536907310649036	0.21609301660942606	0.19004014035597186	0.2871049530650665	0.9138192226893074	0.3790049853020036	0.26699954655085895	0.41218196230107906	0.30981304023619377	0.2627723950109092	0.2502986349237201	0.4314262770759625	-0.006553367478044759	0.541844642355426	0.14195641143650345	0.023613030418284976	0.352651074339441	0.44209906467876287	0.10488239429305615	0.05491053634747204	0.5102185585521727	0.16611935216226945	0.32693078900601813	0.32117809323075963	0.19123372014544213	0.2478836241717226	0.3349972997490423	0.3563173058039837
20.1_SMM_CTC	0.3114471244081365	0.3351011571616991	0.16188378679163987	0.28295894792870946	0.3257708091076663	0.2171715644626658	0.18763543556171716	0.3642446886607862	0.4278430038320371	0.7006453042603805	0.34369718462995313	0.21972041299078837	0.2136491533952835	0.3095234647605725	0.4758996349035768	0.648965479693726	0.36278274916597875	0.4942171670029438	0.42199468273833424	0.3442475022129506	0.24282630601683697	0.22962341553228124	0.03912373016730685	0.5933787874315662	0.13666714310196967	0.033572491217343334	0.34482414999735916	0.5288617804395576	0.15906868789916323	0.07457612120658957	0.49270273107497464	0.1787866264817027	0.30873250770678146	0.36606769138717704	0.21551934153964608	0.28345118862934715	0.21298610293513628	0.4448931220799899
11_SMM_CTC	0.45490830243087915	0.4170149451786818	0.405205562532877	0.45943610563464066	0.487328221338493	0.49498678312039435	0.4231086864391491	0.4632689948659868	0.5565449043980912	0.5355861028666475	0.48544613157409067	0.45039297608515316	0.41495511577277966	0.5061301473274209	0.3729031348354769	0.5350281784469916	0.7503851318891858	0.6214209904473103	0.5031728599400553	0.5903001179038792	0.46364051679207763	0.27878071316478686	0.3664564686277889	0.5589223273793565	0.4209475023938463	0.3642608798996272	0.5702235972750006	0.5649565012054676	0.43420756757358897	0.38427977637889155	0.5180694679765562	0.4384379360868462	0.45173811085612864	0.512444519739964	0.48173092819126784	0.5270207812483335	0.4014318008931592	0.5383835695111593
14_SMM_CTC	0.5123012888213027	0.507233922304283	0.22028087698019921	0.2776355109219133	0.3244910864940892	0.42060211332853636	0.32600100802403786	0.3239713905873815	0.39453883474729706	0.30136512854449277	0.5080136357244991	0.34825145106284244	0.27754220516982775	0.3246928139062566	0.3966087452692654	0.2929013291783347	0.3210444254606739	0.3783787536691093	0.27600702659503323	0.32206587688868055	0.3238464713274627	0.40600164840008396	0.22611620286083417	0.369750045637237	0.24630777062914624	0.2178712828482498	0.372448625326377	0.3797754029150307	0.2507738051605379	0.22809802684182368	0.3434576671904502	0.30017752319794505	0.3056375532494226	0.34686995887563	0.30687602593133334	0.31435738309745415	0.39995759198216563	0.33537990071118085
28_SMM_CTC	0.45084321000483374	0.41820901201597144	0.524783223841629	0.38725149827266775	0.5277846115027386	0.4920347543643675	0.4793535292598457	0.5316770448124812	0.5784843766157841	0.5881545879647325	0.5005273090448912	0.48572811751800565	0.49956939050806604	0.5417181715310824	0.37888118810935323	0.6686615336661529	0.6140442509401871	0.6135140338403313	0.8261132490390414	0.6088096945039542	0.511500280141115	0.17792812632306423	0.44903983546645265	0.5175927257180809	0.44535648606279155	0.36736272603020936	0.49205103077041357	0.5039896481404915	0.49915945997833655	0.4289756406612127	0.4709537859730785	0.4770128731737866	0.4804277587038842	0.5169016487248086	0.4921400128512889	0.5115893939876224	0.43677681868531937	0.6352242316744052
40_SMM_CTC	0.5575965185958741	0.49139528005875915	0.6265620540746655	0.4987429365200908	0.6714250756514928	0.6785377595231299	0.6385950917412737	0.6363325267793463	0.6547585411661846	0.5291212172805274	0.6197772032477742	0.6325823843958884	0.617651482086649	0.7092070922166409	0.3425496213244066	0.6826931725798847	0.7690854520019543	0.6762325337459167	0.6754614180953219	0.8974406212832703	0.6433683579753933	0.27777367153187926	0.609604496842322	0.4937859138997548	0.6164100376899713	0.5630391575909527	0.6861872243996974	0.5768052706385938	0.639932124610846	0.6132418641518275	0.5023937202611352	0.6328481722676641	0.5846152226783876	0.6119673284253178	0.6400424882442374	0.6462889716434428	0.566665622528297	0.7074975438311895
